region,rank_in_region,pattern,upazila,area_ha,pct_upazila_nca,pct_of_pattern_in_region,source,adm3_name,district,lat,lon
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Ramgarh,1300.0,30.59,7.38,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Ramgarh,Khagrachhari,22.935,91.831
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Manikchhari,1150.0,31.08,6.53,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Manikchhari,Khagrachhari,22.8412,91.8191
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Baghaichhari,1000.0,12.35,5.68,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Baghai Chhari,Rangamati,23.3731,92.2294
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Bandarban sadar,950.0,25.33,5.39,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Bandarban Sadar,Bandarban,22.1711,92.2182
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Lakshmichari,800.0,30.77,4.54,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Lakshmichhari,Khagrachhari,22.7849,91.929
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Alikadam,700.0,23.73,3.98,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Alikadam,Bandarban,21.6001,92.3846
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Khagrachhari sadar,600.0,14.46,3.41,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Khagrachhari Sadar,Khagrachhari,23.1286,91.9861
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Kawkhali,600.0,23.53,3.41,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Kawkhali,Pirojpur,22.6067,90.0585
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Nannerchar,550.0,11.83,3.12,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Naniarchar,Rangamati,22.8217,92.0694
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Langadu,450.0,14.29,2.56,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Langadu,Rangamati,22.9505,92.2089
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Kaptai,320.0,20.0,1.82,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Kaptai,Rangamati,22.4599,92.1934
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Barkal,250.0,12.2,1.42,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Barkal,Rangamati,22.8454,92.3447
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Rajasthali,140.0,8.24,0.8,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rajasthali,Rangamati,22.3785,92.2416
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Belaichhari,120.0,4.62,0.68,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Belai Chhari,Rangamati,22.3028,92.4852
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Juraichhari,100.0,8.33,0.57,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Jurai Chhari,Rangamati,22.6309,92.4225
Chittagong Hill Tracts,1,Fallow-Fallow-T. Aman,Rowangchhari,80.0,6.67,0.45,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rowangchhari,Bandarban,22.2091,92.3397
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Ruma,1900.0,79.17,15.97,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Ruma,Bandarban,22.0126,92.4294
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Belaichhari,1850.0,71.15,15.55,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Belai Chhari,Rangamati,22.3028,92.4852
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Thanchi,1300.0,50.0,10.92,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Thanchi,Bandarban,21.6372,92.531
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Nannerchar,950.0,20.43,7.98,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Naniarchar,Rangamati,22.8217,92.0694
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Bndarban sadar,600.0,29.27,5.04,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Bandarban Sadar,Bandarban,22.1711,92.2182
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Barkal,600.0,16.0,5.04,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Barkal,Rangamati,22.8454,92.3447
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Mohalchhari,580.0,9.91,4.87,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Mahalchhari,Khagrachhari,22.9515,92.0232
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Langadu,550.0,17.46,4.62,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Langadu,Rangamati,22.9505,92.2089
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Juraichhari,500.0,41.67,4.2,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Jurai Chhari,Rangamati,22.6309,92.4225
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Rajasthali,500.0,29.41,4.2,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rajasthali,Rangamati,22.3785,92.2416
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Rangamati sadar,470.0,27.65,3.95,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rangamati Sadar,Rangamati,22.6365,92.199
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Kaptai,380.0,23.75,3.19,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Kaptai,Rangamati,22.4599,92.1934
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Khagrachhari,350.0,8.43,2.94,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Khagrachhari Sadar,Khagrachhari,23.1286,91.9861
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Dighinala,300.0,11.76,2.52,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Dighinala,Khagrachhari,23.3994,92.0498
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Panchhari,300.0,5.13,2.52,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Panchhari,Khagrachhari,23.3197,91.9101
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Matiranga,250.0,4.85,2.1,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Matiranga,Khagrachhari,23.1044,91.8548
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Ramgarh,150.0,3.53,1.26,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Ramgarh,Khagrachhari,22.935,91.831
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Kawkhali,140.0,5.49,1.18,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Kawkhali,Pirojpur,22.6067,90.0585
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Lakshmichhari,130.0,5.0,1.09,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Lakshmichhari,Khagrachhari,22.7849,91.929
Chittagong Hill Tracts,1,Fallow-Aus+non-rice (zhum),Lama,100.0,1.29,0.84,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Lama,Bandarban,21.8181,92.2076
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Baghaichhari,2000.0,24.69,31.7,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Baghai Chhari,Rangamati,23.3731,92.2294
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Mohalchhari,700.0,11.97,11.09,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Mahalchhari,Khagrachhari,22.9515,92.0232
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Kawkhali,600.0,23.53,9.51,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Kawkhali,Pirojpur,22.6067,90.0585
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Matiranga,580.0,11.26,9.19,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Matiranga,Khagrachhari,23.1044,91.8548
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Thanchi,540.0,20.77,8.56,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Thanchi,Bandarban,21.6372,92.531
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Ramgarh,300.0,7.06,4.75,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Ramgarh,Khagrachhari,22.935,91.831
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Barkal,300.0,14.63,4.75,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Barkal,Rangamati,22.8454,92.3447
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Rangamati sadar,250.0,14.71,3.96,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rangamati Sadar,Rangamati,22.6365,92.199
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Ruma,240.0,10.0,3.8,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Ruma,Bandarban,22.0126,92.4294
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Lama,200.0,2.58,3.17,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Lama,Bandarban,21.8181,92.2076
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Belaichhari,200.0,7.69,3.17,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Belai Chhari,Rangamati,22.3028,92.4852
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Dighinala,100.0,1.71,1.58,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Dighinala,Khagrachhari,23.3994,92.0498
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Lakshmichhari,100.0,3.85,1.58,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Lakshmichhari,Khagrachhari,22.7849,91.929
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Kaptai,100.0,6.25,1.58,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Kaptai,Rangamati,22.4599,92.1934
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Khagra. sadar,60.0,1.45,0.95,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Magura Sadar,Magura,23.4519,89.4131
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Rowangchhari,30.0,2.5,0.48,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rowangchhari,Bandarban,22.2091,92.3397
Chittagong Hill Tracts,1,Vegetables-Fallow-Fallow,Bandarban sadar,10.0,0.27,0.16,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Bandarban Sadar,Bandarban,22.1711,92.2182
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Naikhongchhari,680.0,10.63,12.48,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Naikhongchhari,Cox's Bazar,21.469,92.2287
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Khagrachhari sadar,500.0,12.05,9.17,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Khagrachhari Sadar,Khagrachhari,23.1286,91.9861
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Lakshmichari,450.0,17.31,8.26,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Lakshmichhari,Khagrachhari,22.7849,91.929
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Baghaichhari,400.0,4.94,7.34,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Baghai Chhari,Rangamati,23.3731,92.2294
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Kawkhali,350.0,13.73,6.42,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Kawkhali,Pirojpur,22.6067,90.0585
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Langadu,350.0,11.11,6.42,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Langadu,Rangamati,22.9505,92.2089
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Rajasthali,330.0,19.41,6.06,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rajasthali,Rangamati,22.3785,92.2416
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Manikchhari,300.0,8.11,5.5,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Manikchhari,Khagrachhari,22.8412,91.8191
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Bandarban sadar,260.0,6.93,4.77,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Bandarban Sadar,Bandarban,22.1711,92.2182
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Barkal,250.0,12.2,4.59,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Barkal,Rangamati,22.8454,92.3447
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Nannerchar,230.0,4.95,4.22,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Naniarchar,Rangamati,22.8217,92.0694
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Mohalchhari,220.0,3.76,4.04,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Mahalchhari,Khagrachhari,22.9515,92.0232
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Alikadam,200.0,6.78,3.67,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Alikadam,Bandarban,21.6001,92.3846
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Lama,200.0,2.58,3.67,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Lama,Bandarban,21.8181,92.2076
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Ramgarh,200.0,4.71,3.67,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Ramgarh,Khagrachhari,22.935,91.831
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Kaptai,200.0,12.5,3.67,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Kaptai,Rangamati,22.4599,92.1934
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Dighinala,120.0,2.05,2.2,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Dighinala,Khagrachhari,23.3994,92.0498
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Rangamati sadar,100.0,5.88,1.83,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rangamati Sadar,Rangamati,22.6365,92.199
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Belaichhari,50.0,1.92,0.92,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Belai Chhari,Rangamati,22.3028,92.4852
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Rowangchhari,30.0,2.5,0.55,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Rowangchhari,Bandarban,22.2091,92.3397
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Matiranga,20.0,0.39,0.37,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Matiranga,Khagrachhari,23.1044,91.8548
Chittagong Hill Tracts,1,Vegetables-Fallow-T. Aman,Thanchi,10.0,0.38,0.18,"Bangladesh Rice Journal 21(2) 2017, 'Crops and Cropping Sequences in Chittagong Hill Tracts', doi:10.3329/brj.v21i2.38204",Thanchi,Bandarban,21.6372,92.531
Jessore,1,Boro-Fallow-T. Aman,Jessore sadar,17000.0,55.46,7.15,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",,,,
Jessore,1,Boro-Fallow-T. Aman,Jhenaidaha sadar,14500.0,57.54,6.1,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Jhenaidah Sadar,Jhenaidah,23.5165,89.1577
Jessore,1,Boro-Fallow-T. Aman,Manirampur,13500.0,37.92,5.68,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Manirampur,Jessore,23.0062,89.2202
Jessore,1,Boro-Fallow-T. Aman,Sarsha,13000.0,50.78,5.47,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Sharsha,Jessore,23.0449,88.9407
Jessore,1,Boro-Fallow-T. Aman,Kalia,12900.0,56.09,5.42,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Kalia,Narail,23.028,89.644
Jessore,1,Boro-Fallow-T. Aman,Moheshpur,10700.0,32.92,4.5,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Maheshpur,Jhenaidah,23.3197,88.8578
Jessore,1,Boro-Fallow-T. Aman,Kaliganj,10300.0,51.5,4.33,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Kaliganj,Gazipur,23.9642,90.5549
Jessore,1,Boro-Fallow-T. Aman,Bagherpara,9800.0,52.69,4.12,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Bagher Para,Jessore,23.2424,89.3355
Jessore,1,Boro-Fallow-T. Aman,Jhikargachha,9800.0,42.15,4.12,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Jhikargachha,Jessore,23.0688,89.0542
Jessore,1,Boro-Fallow-T. Aman,Magura sadar,9500.0,33.93,3.99,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Magura Sadar,Magura,23.4519,89.4131
Jessore,1,Boro-Fallow-T. Aman,Narail sadar,9200.0,33.33,3.87,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Narail Sadar,Narail,23.1546,89.4948
Jessore,1,Boro-Fallow-T. Aman,Damurhuda,8900.0,39.82,3.74,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Damurhuda,Chuadanga,23.5931,88.7404
Jessore,1,Boro-Fallow-T. Aman,Shailkupa,8900.0,31.67,3.74,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Shailkupa,Jhenaidah,23.6634,89.2422
Jessore,1,Boro-Fallow-T. Aman,Chougachha,8300.0,47.43,3.49,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Chaugachha,Jessore,23.2634,89.0218
Jessore,1,Boro-Fallow-T. Aman,Kushtia sadar,8100.0,38.21,3.41,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Kushtia Sadar,Kushtia,23.8223,89.0896
Jessore,1,Boro-Fallow-T. Aman,Alamdanga,8000.0,39.8,3.36,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Alamdanga,Chuadanga,23.7293,88.9081
Jessore,1,Boro-Fallow-T. Aman,Shalikha,7800.0,45.22,3.28,"Bangladesh Rice Journal 21(2) 2017, 'Diversity of Crops and Cropping Systems in Jessore Region', doi:10.3329/brj.v21i2.38206",Shalikha,Magura,23.3481,89.3585
